,ST,ST_conf
x1,0.2441693095499519,0.008280746550226486
x2,0.1987379295300489,0.007131596621053679
x3,0.40138922706029356,0.010705310417377845
x4,0.1736261659261592,0.007596495668588015
x5,0.1542938812411927,0.004858626176977096
