,S2,S2_conf
"('x1', 'x2')",0.018330236631899643,0.01726224172007635
"('x1', 'x3')",0.005362830777594529,0.014829082418243931
"('x1', 'x4')",-0.00013961118317514648,0.014633659893141209
"('x1', 'x5')",0.0024840811502004623,0.015059149826377212
"('x2', 'x3')",0.020971065410200385,0.025673336603263472
"('x2', 'x4')",0.03371528476566311,0.024163657920092545
"('x2', 'x5')",0.0031857228425844764,0.024128535341424152
"('x3', 'x4')",0.004689650885823078,0.01599569423047721
"('x3', 'x5')",0.00518503991070976,0.017688714624594315
"('x4', 'x5')",-0.0011163858559142814,0.008983596920576448
