,S2,S2_conf
"('x1', 'x2')",0.013242410862709386,0.00855564755944241
"('x1', 'x3')",0.006620739629810125,0.0067063206188679655
"('x1', 'x4')",0.0018781161761762255,0.006512632380416288
"('x1', 'x5')",0.001437956505127019,0.006695446682721136
"('x2', 'x3')",0.02372535904002534,0.021251549285349343
"('x2', 'x4')",0.02534728759065008,0.02543927656158485
"('x2', 'x5')",0.005317988075760461,0.021725537483006638
"('x3', 'x4')",0.007230632564447614,0.009388142281025594
"('x3', 'x5')",0.0048942082148269155,0.008685723781398766
"('x4', 'x5')",0.0008896703982883124,0.018518724405384195
