,ST,ST_conf
x1,0.1898722925594471,0.005968689218123524
x2,0.19376471703355475,0.005700372574206837
x3,0.7621605259872387,0.02153861836101105
x4,0.18565217843789272,0.006442878451914588
x5,0.044440770405826065,0.0019574686967339704
