,ST,ST_conf
x1,0.14380350221960095,0.019933383448916837
x2,0.3529526583598061,0.03850608765499942
x3,0.5517182822900136,0.059572730832518045
x4,0.06957925606473556,0.00857991396106104
x5,0.020527379416033532,0.0049911013852407685
