,S2,S2_conf
"('x1', 'x2')",0.01701021080166465,0.014931419786955015
"('x1', 'x3')",0.0056297216338588585,0.010886954206971207
"('x1', 'x4')",-0.001225877688211599,0.01098093331763582
"('x1', 'x5')",0.0008025825921795099,0.011199209250406532
"('x2', 'x3')",0.040299288035704955,0.027278478289114637
"('x2', 'x4')",0.040752219765381834,0.02660416334758814
"('x2', 'x5')",0.0030566822011102307,0.02595711836601311
"('x3', 'x4')",0.0008566446155310464,0.015992841770750003
"('x3', 'x5')",0.006569125934221751,0.015869579340218987
"('x4', 'x5')",-0.0012211258079657117,0.01174508756635348
