,S2,S2_conf
"('x1', 'x2')",0.018237427717825605,0.011488781063405437
"('x1', 'x3')",0.007342160343220355,0.009376848095064956
"('x1', 'x4')",0.0019820422849421426,0.009641633388888482
"('x1', 'x5')",-0.0006296547017596854,0.009202635494916228
"('x2', 'x3')",0.053342706560657926,0.02911028808901931
"('x2', 'x4')",0.016097874389849387,0.03241883409199869
"('x2', 'x5')",0.008427795676081274,0.02656991455024984
"('x3', 'x4')",-0.0010676910778651405,0.014916963501212216
"('x3', 'x5')",0.0006333584465590385,0.013330995527456207
"('x4', 'x5')",0.001154179957499014,0.01887007146155222
