,S2,S2_conf
"('x1', 'x2')",0.027959714362982835,0.014712831964044715
"('x1', 'x3')",0.012898306191292924,0.01406990308862638
"('x1', 'x4')",0.0012991508072042468,0.013869883147174623
"('x1', 'x5')",0.002085443649160688,0.014552205666410361
"('x2', 'x3')",0.010404324563119627,0.02537064001695359
"('x2', 'x4')",0.023095276295149625,0.024356986841563625
"('x2', 'x5')",0.0021556579574644723,0.02380766000618487
"('x3', 'x4')",0.012422592270632693,0.012586794054452344
"('x3', 'x5')",0.003074777229649382,0.012360998957945174
"('x4', 'x5')",0.0009199144130927466,0.015042379623204049
