,S2,S2_conf
"('x1', 'x2')",0.032651000402980856,0.018843337270754986
"('x1', 'x3')",0.014688645407945698,0.01478763204296498
"('x1', 'x4')",0.0006291463382657875,0.014520045789215112
"('x1', 'x5')",0.005149787451363186,0.01431436902508388
"('x2', 'x3')",0.008010288045214385,0.027206314915150517
"('x2', 'x4')",0.016877218810740238,0.025668091451814118
"('x2', 'x5')",0.009454572981021175,0.026144748315819376
"('x3', 'x4')",0.01800555329745425,0.012380649469999524
"('x3', 'x5')",0.006001531690019241,0.012449370222981012
"('x4', 'x5')",0.0008775632131105132,0.01154081034705622
