,S2,S2_conf
"('x1', 'x2')",0.018637959842778717,0.01356223341819346
"('x1', 'x3')",0.00811673800880347,0.011585113786390724
"('x1', 'x4')",0.001572489101889063,0.011171874339156281
"('x1', 'x5')",0.0031852462568327574,0.01069408725151666
"('x2', 'x3')",0.05384978387710582,0.02633910227519412
"('x2', 'x4')",0.021592723368275474,0.024858031075070255
"('x2', 'x5')",0.005012513260776173,0.024646441909983007
"('x3', 'x4')",0.003007156632853364,0.01756057089736661
"('x3', 'x5')",0.005483924771522762,0.01643589449128434
"('x4', 'x5')",-0.0006376232991513481,0.011915140838777418
