,S2,S2_conf
"('x1', 'x2')",0.016966560135961928,0.01350647324995945
"('x1', 'x3')",0.007371455229325419,0.01338668056445499
"('x1', 'x4')",-0.0005379083808279839,0.01147179728736607
"('x1', 'x5')",0.0016267679975356403,0.011491798873940534
"('x2', 'x3')",0.04762677812071159,0.02541559561472416
"('x2', 'x4')",0.01677723981924588,0.023923700178843304
"('x2', 'x5')",0.001843493359663025,0.02333395076654522
"('x3', 'x4')",0.00269848118282838,0.019481354008516243
"('x3', 'x5')",0.0042916951692368605,0.018698721234926153
"('x4', 'x5')",-0.002161717967845386,0.009785759025562437
