,S1,S1_conf
x1,0.19435143373974095,0.010597724790308616
x2,0.2112340729638643,0.011810228205164834
x3,0.1331650013516892,0.009117464209183468
x4,0.19750969790471878,0.010800421531854903
x5,0.13053889483336634,0.008183549949904747
