,S2,S2_conf
"('x1', 'x2')",0.016115039372743056,0.010358152545709137
"('x1', 'x3')",0.007648723348611358,0.010201836458105733
"('x1', 'x4')",0.0050042907656817626,0.009437490829291247
"('x1', 'x5')",0.0014765485219051236,0.009792037554220402
"('x2', 'x3')",0.04611700905343716,0.03010368038961261
"('x2', 'x4')",0.008489660857066594,0.031188669342212434
"('x2', 'x5')",0.004129703124333787,0.027650268170680902
"('x3', 'x4')",0.0015844709252813005,0.015838660347409998
"('x3', 'x5')",0.001764328329461727,0.01309549230787156
"('x4', 'x5')",0.0015167101121338717,0.015962065113964342
