,S2,S2_conf
"('x1', 'x2')",0.022747273780058974,0.013958499158755473
"('x1', 'x3')",0.005227829502638448,0.011844947064581425
"('x1', 'x4')",9.960616460719454e-05,0.012084467963513873
"('x1', 'x5')",0.0005390486415737181,0.012550259068849455
"('x2', 'x3')",0.028770832868909857,0.0293465354041121
"('x2', 'x4')",0.02852785633219593,0.025374239054265505
"('x2', 'x5')",0.003696676062556574,0.025236084362199443
"('x3', 'x4')",0.004066993462616884,0.01819578284112943
"('x3', 'x5')",0.0025388320601930567,0.018312414194354386
"('x4', 'x5')",-0.0017688608607414683,0.008941646010276501
