,S2,S2_conf
"('x1', 'x2')",0.015632691680936672,0.014801627707378194
"('x1', 'x3')",0.007871787898510507,0.01195013665796218
"('x1', 'x4')",0.0003610958117396326,0.010663610605076118
"('x1', 'x5')",0.001993259849903237,0.011639313026381043
"('x2', 'x3')",0.05355866961377559,0.025563200540343892
"('x2', 'x4')",0.023633041750078597,0.02353902658813504
"('x2', 'x5')",0.0014681245218608977,0.02287044549375844
"('x3', 'x4')",0.00199017788222252,0.018173646050714577
"('x3', 'x5')",0.004885279038214946,0.01808503526636488
"('x4', 'x5')",-0.0022214559262402327,0.008715990266130269
