,S2,S2_conf
"('x1', 'x2')",0.018605331722803653,0.012678095399364882
"('x1', 'x3')",0.003384383098642668,0.010311272059306669
"('x1', 'x4')",0.00022875206686526206,0.009792803902107615
"('x1', 'x5')",-0.00011406078432048272,0.009618000730139346
"('x2', 'x3')",0.062343054538226,0.025993040366271206
"('x2', 'x4')",0.03027850182308736,0.02381875167114067
"('x2', 'x5')",0.005091418760218923,0.022965769154048046
"('x3', 'x4')",0.0018886290912022985,0.015282969905396793
"('x3', 'x5')",0.004312043649114965,0.014890823525109939
"('x4', 'x5')",-0.0011372403275522816,0.014735174744440919
