,S2,S2_conf
"('x1', 'x2')",0.008666204248211906,0.010835600369336224
"('x1', 'x3')",0.004799750633641076,0.009157023785443604
"('x1', 'x4')",0.0016236461220728252,0.008934936726654453
"('x1', 'x5')",0.0015330137266016675,0.00880656768567883
"('x2', 'x3')",0.04959664196547686,0.023912192307508212
"('x2', 'x4')",0.042426448490398574,0.022125063859130704
"('x2', 'x5')",0.001020718371486401,0.022885064819610067
"('x3', 'x4')",0.005743604172727417,0.018146766056399474
"('x3', 'x5')",0.004938725551032558,0.017890714817963334
"('x4', 'x5')",-0.0023021257139838117,0.00875785583016463
