,ST,ST_conf
x1,0.2043864168916717,0.007290924432810894
x2,0.19519827210728605,0.006319615198139835
x3,0.49960152764340754,0.013534612284419045
x4,0.1356614223422144,0.0064325094966388
x5,0.12510017068160062,0.003892153391909744
