,S2,S2_conf
"('x1', 'x2')",0.01312958842699885,0.006876879930092381
"('x1', 'x3')",0.004759357926527069,0.0064308903665786735
"('x1', 'x4')",0.0003990656644252133,0.006337918365059106
"('x1', 'x5')",0.00035918330282673494,0.006460700849668297
"('x2', 'x3')",0.0383077478407438,0.025465537467912726
"('x2', 'x4')",0.016539799569938507,0.02349663627731259
"('x2', 'x5')",0.00550464876482392,0.02384686971868655
"('x3', 'x4')",0.0010682116605213454,0.014030485989072557
"('x3', 'x5')",0.003631914524596748,0.013654842134517847
"('x4', 'x5')",0.00046727270522810976,0.017084799888343466
