,S2,S2_conf
"('x1', 'x2')",0.015310648937721938,0.00895946308860408
"('x1', 'x3')",0.011017359105171175,0.007589803627787488
"('x1', 'x4')",0.00013271043448323527,0.0072387508821630244
"('x1', 'x5')",0.00019885109218546054,0.007326452983590064
"('x2', 'x3')",0.020757246892232926,0.02361766053599572
"('x2', 'x4')",0.02118643590587624,0.025176198997192034
"('x2', 'x5')",0.0055442504085978506,0.025076254549002554
"('x3', 'x4')",0.005267181026056167,0.011485324833188912
"('x3', 'x5')",0.0032437815193973665,0.009542239214546805
"('x4', 'x5')",0.0008852749917615255,0.015665188232199197
