,S2,S2_conf
"('x1', 'x2')",0.014514063937134558,0.016123713121402556
"('x1', 'x3')",0.008777090911316093,0.014031128127485604
"('x1', 'x4')",-0.0007185665321375115,0.013188289898933595
"('x1', 'x5')",0.0021092635350063033,0.01296196741041177
"('x2', 'x3')",0.02300092981061594,0.029389185233709238
"('x2', 'x4')",0.03886461980305667,0.0258557641736514
"('x2', 'x5')",0.00041188586638410407,0.02564115713069981
"('x3', 'x4')",0.002589050838830466,0.01595959784572984
"('x3', 'x5')",0.004518072769343351,0.01694140905639748
"('x4', 'x5')",0.0011390737233119286,0.010050528246025401
