,S2,S2_conf
"('x1', 'x2')",0.009138873449637208,0.005832983367651736
"('x1', 'x3')",0.00528191279981116,0.005233214814334371
"('x1', 'x4')",0.002293401681248697,0.005302361781734049
"('x1', 'x5')",0.0014969657483488042,0.0050368747758478116
"('x2', 'x3')",0.01836786958332855,0.02456231552276906
"('x2', 'x4')",0.01730721251625489,0.027796157274990605
"('x2', 'x5')",0.0035121281821147545,0.023640775286720258
"('x3', 'x4')",0.0067387900034595605,0.008786941874893464
"('x3', 'x5')",0.003596405085166082,0.008554414130506598
"('x4', 'x5')",0.0018745447035934783,0.019934784252698578
