,ST,ST_conf
x1,0.07774664828704318,0.0038378271734874707
x2,0.47798158538284824,0.012571681619243939
x3,0.26622695260149176,0.009009807942369356
x4,0.30214250533176246,0.00771459733128597
x5,0.017753789959530836,0.0009533101445691252
