,S2,S2_conf
"('x1', 'x2')",0.01630680636393067,0.00905461903239219
"('x1', 'x3')",0.004874443308091558,0.007331595955323603
"('x1', 'x4')",0.0010411451515034975,0.007011094949004985
"('x1', 'x5')",0.0003793647639281795,0.007692567635125068
"('x2', 'x3')",0.04686519134395535,0.028926992992340368
"('x2', 'x4')",0.021828625395621026,0.02884369178787884
"('x2', 'x5')",0.008642870609695524,0.026103446800520114
"('x3', 'x4')",0.0038196117665603158,0.014940336247868311
"('x3', 'x5')",0.0039593358405321626,0.012694915625387824
"('x4', 'x5')",-0.00020853518441534338,0.017368506687975703
