,ST,ST_conf
x1,0.14204470445414363,0.0059041255788123605
x2,0.7881685528109587,0.01976117423571607
x3,0.29133463633671575,0.009588160066878865
x4,0.3329203500332147,0.010109534992806011
x5,0.07415550114202356,0.003527079289056579
