,S2,S2_conf
"('x1', 'x2')",0.013410261214870656,0.008443611355701654
"('x1', 'x3')",0.003661318681764253,0.006413624382474829
"('x1', 'x4')",0.0009588663600150205,0.006292746099371248
"('x1', 'x5')",0.0008282918822785368,0.006333291022701026
"('x2', 'x3')",0.04672342992442788,0.0326785737409444
"('x2', 'x4')",0.022577592928911816,0.02955910472306597
"('x2', 'x5')",0.007274045592783579,0.028713122520576843
"('x3', 'x4')",0.00048537634968157106,0.01566670859805877
"('x3', 'x5')",0.002885472445240206,0.013766863114488265
"('x4', 'x5')",-0.0003383960728105817,0.015293344685581516
