,S2,S2_conf
"('x1', 'x2')",0.014707975201872336,0.012287932116320448
"('x1', 'x3')",0.016707655841597502,0.011695686604759137
"('x1', 'x4')",0.008331182842382712,0.011100936250349861
"('x1', 'x5')",0.001925341721915063,0.011365127995604837
"('x2', 'x3')",0.023669438735421267,0.028151568897479357
"('x2', 'x4')",0.015794636024511866,0.027148423929688827
"('x2', 'x5')",0.0025124278603229078,0.02455542036723026
"('x3', 'x4')",0.0026759081136129015,0.013806263068372678
"('x3', 'x5')",0.0022339894757574252,0.012988181790922714
"('x4', 'x5')",0.0013688766258900809,0.017179541951470312
