,S2,S2_conf
"('x1', 'x2')",0.0076176505340290745,0.00747453600117296
"('x1', 'x3')",0.005737444721998362,0.007735387856107663
"('x1', 'x4')",0.001143518413796063,0.007790971412400048
"('x1', 'x5')",-0.0021724870284719235,0.007528280327881211
"('x2', 'x3')",0.02077764851399411,0.0237411771950036
"('x2', 'x4')",0.0011022075359047312,0.02734952578830528
"('x2', 'x5')",0.0008769700850947571,0.02252702290160784
"('x3', 'x4')",0.0022956078870289276,0.011016158129371758
"('x3', 'x5')",6.767375844408084e-05,0.010330135457556431
"('x4', 'x5')",0.0008259779533314627,0.02050557070505489
