,S1,S1_conf
x1,0.20412377632994946,0.01107466602532751
x2,0.1884656337747312,0.012229050015638695
x3,0.24824175780574842,0.011690572053928028
x4,0.10692387609694964,0.008994105032130965
x5,0.13317964722171607,0.009061080854746413
