,S2,S2_conf
"('x1', 'x2')",0.01879604971682869,0.01561873377457543
"('x1', 'x3')",0.01618601611914,0.013572048682403939
"('x1', 'x4')",0.0037898126796526155,0.012579183301383749
"('x1', 'x5')",-0.00019874537835377643,0.013348791281501755
"('x2', 'x3')",0.012514596283476176,0.02328638332380934
"('x2', 'x4')",0.01881105304075109,0.02315798100648225
"('x2', 'x5')",0.0014593882709099696,0.019298259883434532
"('x3', 'x4')",-0.0008333104910610012,0.015024109491341274
"('x3', 'x5')",-0.00028047414621628925,0.01308436044655643
"('x4', 'x5')",-0.0010537045046707912,0.015648945161603277
