,ST,ST_conf
x1,0.062078427135003805,0.0038215717356718817
x2,0.5414375037966812,0.0184332862158972
x3,0.19104547066823224,0.006699037558088027
x4,0.3698626193986988,0.011506768620970206
x5,0.02974687850055271,0.0015373544669302298
