,ST,ST_conf
x1,0.12613902633211077,0.005593710625600899
x2,0.37529671273988896,0.01210498725498606
x3,0.5114292893776404,0.014759661842988223
x4,0.04746754295627825,0.001967862210869102
x5,0.08615323890442662,0.0036374279717771955
