,ST,ST_conf
x1,0.06598033817191867,0.0045463697637966385
x2,0.5202812238078312,0.016850007919786286
x3,0.2419864034450619,0.01007836836330409
x4,0.33616255371277776,0.01119418172039751
x5,0.029594145882116858,0.0015640111485307052
