,ST,ST_conf
x1,0.07309891097982754,0.0035164668200601905
x2,0.5315201382883233,0.015868162894067023
x3,0.38018095894794524,0.011129319656989845
x4,0.16579193780583187,0.005079262175559624
x5,0.022031089194094886,0.0012448302250404413
