,S1,S1_conf
x1,0.15088560369855625,0.013495596336255376
x2,0.03742867383722909,0.017111055148607668
x3,0.2755858951744583,0.014965593725231884
x4,0.04054964721832972,0.013784201587681176
x5,0.020316652057051004,0.006357578838193615
