,S2,S2_conf
"('x1', 'x2')",0.013527700409866394,0.009433909564251998
"('x1', 'x3')",0.01115869469517275,0.007754198374249695
"('x1', 'x4')",-0.0008770863376089955,0.007793281811664798
"('x1', 'x5')",-0.0012070969752421834,0.008096595525436541
"('x2', 'x3')",0.014526758857478603,0.021339524800284948
"('x2', 'x4')",0.022467397931275807,0.023116829255225603
"('x2', 'x5')",0.002874892212772595,0.02239824854441896
"('x3', 'x4')",0.009860056049272675,0.01084829768114121
"('x3', 'x5')",0.0022884385636554455,0.010284559612132984
"('x4', 'x5')",0.0005068807046954837,0.014520735022480745
