,S1,S1_conf
x1,0.12967332645014626,0.01007535223392341
x2,0.19989227824303085,0.013051120624090525
x3,0.5131163315858914,0.01632502309219229
x4,0.023851350854538215,0.0055269578451632075
x5,0.011300112115529936,0.0036156336031619675
