,S2,S2_conf
"('x1', 'x2')",0.01593414744834759,0.013851397707755134
"('x1', 'x3')",0.004273987400028101,0.013257256911562966
"('x1', 'x4')",0.00021741129467595446,0.010962114775629828
"('x1', 'x5')",0.0014522822507262792,0.011532102028704671
"('x2', 'x3')",0.042945342498757255,0.026665579297861928
"('x2', 'x4')",0.024856834911600862,0.022079428746729725
"('x2', 'x5')",0.0036935894745967687,0.022574227619278048
"('x3', 'x4')",0.004386284720963991,0.018586549826159652
"('x3', 'x5')",0.0054401027342240935,0.018698970470181903
"('x4', 'x5')",-0.002304982251767916,0.007692191386264032
