,S2,S2_conf
"('x1', 'x2')",0.013308954441327181,0.010781387754349395
"('x1', 'x3')",0.011931609723329475,0.008684677110144748
"('x1', 'x4')",0.004820447787226789,0.008543565371361455
"('x1', 'x5')",0.0009084373037578711,0.00882874255070835
"('x2', 'x3')",0.028791585511823106,0.026337205530461583
"('x2', 'x4')",0.012122908852396308,0.027455056144694685
"('x2', 'x5')",0.002214679549519722,0.023066348056035663
"('x3', 'x4')",0.0027592147711849035,0.014454012040279714
"('x3', 'x5')",0.0013259863780607124,0.011803902086262901
"('x4', 'x5')",0.0011981530957254245,0.01709415919572248
