,S2,S2_conf
"('x1', 'x2')",0.014576312129122304,0.01363631872235904
"('x1', 'x3')",0.012770084132816911,0.01282507052970872
"('x1', 'x4')",0.007912950859147727,0.012635250230148993
"('x1', 'x5')",0.001392129412202841,0.012450785517800572
"('x2', 'x3')",0.022045332039661025,0.021313803198327243
"('x2', 'x4')",0.012142612302193267,0.023925541615301877
"('x2', 'x5')",0.0013849171043345066,0.018667438799485687
"('x3', 'x4')",0.0013723961735896961,0.01685664085808043
"('x3', 'x5')",0.0004588495214110722,0.014916850648815443
"('x4', 'x5')",0.000939791293339134,0.01748462500970728
