,S1,S1_conf
x1,0.13607477202775103,0.010728297805002673
x2,0.22018227209730099,0.012786231508614309
x3,0.38114078559291287,0.012096492811947886
x4,0.028140110985703046,0.006601304725295816
x5,0.11659889329586096,0.008270351794276128
