,ST,ST_conf
x1,0.1628428432966577,0.006643772459447093
x2,0.32169711222848874,0.010777451506779825
x3,0.4658988624741458,0.011995912133798286
x4,0.07100612016443693,0.003683157808141716
x5,0.12142098637740951,0.004151923132623827
