,S1,S1_conf
x1,0.09213858684521171,0.008245335826821125
x2,0.2692246551520059,0.015800743299403182
x3,0.4726876714625727,0.015411434579829577
x4,0.03150448221259264,0.006627233390435698
x5,0.007019176664541288,0.0036210822899315166
