,S2,S2_conf
"('x1', 'x2')",0.01582566733807589,0.009668222011628768
"('x1', 'x3')",0.008383600028460031,0.00869005012158459
"('x1', 'x4')",0.00014327013600359817,0.008678497866752484
"('x1', 'x5')",0.0007139878275418399,0.008706350466623257
"('x2', 'x3')",0.033019725630100846,0.02860904684536359
"('x2', 'x4')",0.01995897342864203,0.03036174588461975
"('x2', 'x5')",0.007592325296220434,0.02566610899485689
"('x3', 'x4')",0.0020176709044378016,0.012877574451289156
"('x3', 'x5')",0.003784217293834241,0.010953944460840668
"('x4', 'x5')",0.0005583301659273926,0.01620031414301665
