,S2,S2_conf
"('x1', 'x2')",0.016037339638982018,0.012148623139252251
"('x1', 'x3')",0.016159681260313127,0.011422752628628227
"('x1', 'x4')",0.006861181983074227,0.011679873038910018
"('x1', 'x5')",0.0012571906524573894,0.011540342122069381
"('x2', 'x3')",0.020223557847484183,0.025146709077702844
"('x2', 'x4')",0.016461859337532136,0.024010162326382065
"('x2', 'x5')",0.0017989376437358194,0.02124045848535641
"('x3', 'x4')",0.0017695565033062355,0.01700189923964704
"('x3', 'x5')",9.6418310487849e-05,0.0151014116003776
"('x4', 'x5')",0.0004387414967778379,0.018193323653371497
