,ST,ST_conf
x1,0.0723224950669768,0.0039053838073335235
x2,0.538310351646378,0.01382064833343573
x3,0.3421906011567972,0.010415484586477963
x4,0.19133368687596594,0.006250024596528195
x5,0.02452818931505567,0.0013308371637588412
