,ST,ST_conf
x1,0.17289123403872264,0.005975677188168498
x2,0.16615602357537732,0.005626890431786764
x3,0.7697134409791059,0.017692172473736997
x4,0.15923565809083168,0.005462053143745116
x5,0.050752691089591996,0.0018709510130160384
