,S2,S2_conf
"('x1', 'x2')",0.01584922424737656,0.014942389191382152
"('x1', 'x3')",0.014749923070830062,0.014716295811410438
"('x1', 'x4')",0.002776794318654602,0.013563682323933532
"('x1', 'x5')",0.0019943773894358554,0.01440134798299452
"('x2', 'x3')",0.026469706000375626,0.023004563442737554
"('x2', 'x4')",0.01679145211415481,0.0219350636022043
"('x2', 'x5')",0.0010852021155811267,0.021952845509502033
"('x3', 'x4')",0.0019310083455339189,0.01693889026261662
"('x3', 'x5')",0.0023598111463479423,0.016813494223539033
"('x4', 'x5')",-0.0011629006019160757,0.012463569594465153
