,S1,S1_conf
x1,0.16621339503659138,0.010980859317354623
x2,0.0820673554316142,0.011631564962219707
x3,0.02166387649525794,0.009192393057614384
x4,0.46081985414902893,0.016029172189436103
x5,0.08026065274715721,0.00733019860070957
