,S2,S2_conf
"('x1', 'x2')",0.015178841950457544,0.008347900807064433
"('x1', 'x3')",0.007887683359415323,0.007354827187531548
"('x1', 'x4')",0.001621875560327446,0.007459306224428949
"('x1', 'x5')",0.0010444578609512152,0.007434213190187981
"('x2', 'x3')",0.035520536723902756,0.027170405970488816
"('x2', 'x4')",0.02383133213295835,0.029107580782672414
"('x2', 'x5')",0.0062371121068694295,0.02619382147570391
"('x3', 'x4')",0.005993903436108339,0.012119514519434082
"('x3', 'x5')",0.004824277262459101,0.01234816244383058
"('x4', 'x5')",0.0012454327796961144,0.01853567114420563
