,S2,S2_conf
"('x1', 'x2')",0.01346580946271747,0.011693829468436447
"('x1', 'x3')",0.013347823119782727,0.009912478563022359
"('x1', 'x4')",0.0034598846009419315,0.008723875477079148
"('x1', 'x5')",-0.000388511615801751,0.009384552478453103
"('x2', 'x3')",0.039913752509143995,0.027546652639742944
"('x2', 'x4')",0.012850054541674316,0.029715753904562728
"('x2', 'x5')",0.0040786420046248165,0.023192664324024885
"('x3', 'x4')",0.0027351820391308124,0.014944191055370145
"('x3', 'x5')",0.0025182986873411185,0.012136230329481603
"('x4', 'x5')",0.0011923406880311963,0.01672738857944839
