,ST,ST_conf
x1,0.09900566475046231,0.004962203667893726
x2,0.5893928586027927,0.016348138853376777
x3,0.26091133563442026,0.009062290173248817
x4,0.1008402131453987,0.0032022679201060577
x5,0.10752746956962889,0.0038212113364748143
