,ST,ST_conf
x1,0.08833228538855609,0.004595753013277916
x2,0.5178942412725795,0.013795787192425458
x3,0.4253869589916466,0.012333076426416772
x4,0.05316503681624974,0.0020976400015053336
x5,0.07591737965128241,0.003330324556360618
