,S2,S2_conf
"('x1', 'x2')",0.0010681066250312066,0.0055455256385281305
"('x1', 'x3')",0.0009696258639670559,0.004723381986196991
"('x1', 'x4')",-0.00258870213962914,0.004642079359220821
"('x1', 'x5')",-0.0038398686876806587,0.004517181733127383
"('x2', 'x3')",0.03383054902966784,0.020255451607216927
"('x2', 'x4')",0.018996745443624286,0.024533757212612885
"('x2', 'x5')",0.0010506477969809015,0.019157401238006723
"('x3', 'x4')",0.005593440703108243,0.0112809978255317
"('x3', 'x5')",-0.0016921499498604945,0.01110536890226201
"('x4', 'x5')",-0.0013174142592711057,0.0153063150328816
