,S2,S2_conf
"('x1', 'x2')",0.016315264218965342,0.013957493828905036
"('x1', 'x3')",0.013734476571624965,0.013452389294414476
"('x1', 'x4')",0.0021665587271016973,0.012983949975073463
"('x1', 'x5')",0.002168496576802993,0.011632599229998578
"('x2', 'x3')",0.03255467624589847,0.026627911552982837
"('x2', 'x4')",0.015024245546896187,0.023177510252208412
"('x2', 'x5')",0.0019246845880417016,0.022105847659824856
"('x3', 'x4')",0.002785480757940384,0.020049384094991258
"('x3', 'x5')",0.003439622965844734,0.018985093168938018
"('x4', 'x5')",-0.0010380277947113561,0.012513064612329889
