,S1,S1_conf
x1,0.10278599552406699,0.011808839902067112
x2,0.23526567290633282,0.017853124968056557
x3,0.0007714958345964522,0.011343274526151827
x4,0.16918827374668735,0.015311519885826744
x5,0.014842216749926824,0.009415223325125418
