,S2,S2_conf
"('x1', 'x2')",0.008263296630941608,0.008271374369149658
"('x1', 'x3')",0.005153532475924868,0.007186636847264417
"('x1', 'x4')",0.00048171876824226745,0.008087102853166406
"('x1', 'x5')",-0.0016304291364078183,0.0073200398061449255
"('x2', 'x3')",0.0170346125512504,0.02195007701118679
"('x2', 'x4')",0.004071434935482066,0.02314826297216909
"('x2', 'x5')",0.0008386711615967248,0.020516796992210554
"('x3', 'x4')",0.0016407667492082112,0.010578449375519012
"('x3', 'x5')",0.00033489437116236004,0.01017592345134382
"('x4', 'x5')",0.0010603713443104491,0.02065420141380929
