,S2,S2_conf
"('x1', 'x2')",0.01851620363097478,0.012034823674022333
"('x1', 'x3')",0.004069653410825769,0.009673814837562446
"('x1', 'x4')",0.00023325895464892943,0.009973473401254577
"('x1', 'x5')",0.0014944659395898369,0.009585772769587792
"('x2', 'x3')",0.04972487189834757,0.029328197692785336
"('x2', 'x4')",0.03674564631950587,0.028451335087685502
"('x2', 'x5')",0.006093302314388774,0.02736251781729635
"('x3', 'x4')",0.0009196400984600589,0.01324510697679878
"('x3', 'x5')",0.0060436562007712,0.013219886776319275
"('x4', 'x5')",-0.0012100547345280654,0.012740619011685836
