,ST,ST_conf
x1,0.15350297157934747,0.005138099629067017
x2,0.6633609881375832,0.016231192591959674
x3,0.10631462668143428,0.0036378963329133864
x4,0.15650694714493904,0.004366907930877933
x5,0.018275988916190207,0.0008250039608489458
