,ST,ST_conf
x1,0.16557672227937817,0.004970764372542437
x2,0.3268072593723984,0.01076297411886937
x3,0.5787868450983762,0.016732133252411
x4,0.0629392106346328,0.0021161719664313672
x5,0.024618623548151898,0.0017043315581874855
