,ST,ST_conf
x1,0.277609151975068,0.010425481596497437
x2,0.5587058191039171,0.015221442635820226
x3,0.25054806917770805,0.00822311548545472
x4,0.4790886930047197,0.013918966645018929
x5,0.1560269701455014,0.005698360743885312
