,S2,S2_conf
"('x1', 'x2')",0.016787985481186485,0.01011542821184242
"('x1', 'x3')",0.004829368620220376,0.008859634161483216
"('x1', 'x4')",0.0002491347229512664,0.008290544687107082
"('x1', 'x5')",0.0006971363743135395,0.008411524508347746
"('x2', 'x3')",0.05736446585599975,0.02723760326079766
"('x2', 'x4')",0.027198442079146762,0.02511521752528973
"('x2', 'x5')",0.004322912102547934,0.024695982499156947
"('x3', 'x4')",0.001606480955614914,0.016677510156365108
"('x3', 'x5')",0.0038403396647880075,0.01693278980209039
"('x4', 'x5')",-0.001231272934746723,0.014159060008827285
