,ST,ST_conf
x1,0.09828741723748001,0.004029457813196302
x2,0.4713634522932723,0.012818673453602889
x3,0.47340741969941447,0.012619784719324522
x4,0.05722573646467798,0.0018697926467407654
x5,0.04192100341316595,0.0017160561604158493
