,S2,S2_conf
"('x1', 'x2')",0.015773011968772344,0.01575423759651182
"('x1', 'x3')",0.007685870527087413,0.012924195513227495
"('x1', 'x4')",0.00013800418968087143,0.012010220632040838
"('x1', 'x5')",0.0025953025302802857,0.012354141306537208
"('x2', 'x3')",0.025281031131617338,0.02591895365995846
"('x2', 'x4')",0.04292256176670806,0.02487953876710033
"('x2', 'x5')",0.0004330277568153629,0.024341586262352936
"('x3', 'x4')",0.0036984467431028295,0.018018805024248227
"('x3', 'x5')",0.005675040892431649,0.018414028552902504
"('x4', 'x5')",0.0010555215142935975,0.009352747710863037
